apertura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
6.502	-0.10071	4.53186	2.21558	-7.35168	3.62549
6.5025	-2.5177	-2.41699	-1.51062	-5.43823	4.83398
6.503	3.32336	-9.46655	-3.12195	-2.31628	3.32336
6.5035	-0.80566	-3.32336	-3.02124	1.51062	-8.15735
6.504	-10.57434	1.2085	-1.91345	5.0354	-5.33752
6.5045	-7.45239	7.15027	-0.90637	9.76868	-3.12195
6.505	-6.54602	-1.00708	-2.5177	4.22974	-7.15027
6.5055	-1.51062	2.11487	-3.12195	2.11487	-1.81274
6.506	-8.8623	-4.02832	6.44531	1.81274	3.7262
6.5065	-6.64673	-2.5177	-3.92761	-0.30212	-1.3092
6.507	-2.5177	1.61133	-4.02832	2.21558	-2.31628
6.5075	-3.32336	-2.5177	0.80566	4.43115	-2.92053
6.508	-8.66089	0.20142	0.70496	-0.80566	-3.8269
6.5085	1.71204	1.71204	2.5177	-4.12903	-2.61841
6.509	-5.13611	-2.71912	-3.12195	0.30212	-2.11487
6.5095	-2.5177	-3.8269	-2.31628	-0.10071	-0.70496
6.51	-1.00708	-6.3446	1.61133	5.63965	3.22266
6.5105	-1.3092	-7.95593	0.90637	-3.92761	3.62549
6.511	-1.00708	-5.43823	2.01416	2.71912	0
6.5115	-5.53894	-1.00708	-1.71204	-0.60425	4.22974
6.512	-2.5177	-9.06372	1.71204	5.33752	0.20142
6.5125	-0.60425	1.3092	6.54602	2.5177	-0.40283
6.513	-9.86938	3.52478	-0.70496	3.7262	1.51062
6.5135	-1.81274	1.61133	0.50354	1.3092	-0.30212
6.514	-2.01416	-6.44531	0.30212	0.30212	-1.81274
6.5145	-1.91345	0.30212	3.7262	-1.00708	2.31628
6.515	0.30212	-8.66089	-4.12903	-4.02832	-0.70496
6.5155	-8.45947	-2.41699	-4.33044	0.10071	2.61841
6.516	-0.50354	-5.13611	-3.32336	1.3092	-0.30212
6.5165	-5.0354	2.01416	-5.43823	1.91345	-3.52478
6.517	0.80566	-8.05664	-11.58142	6.2439	-4.12903
6.5175	1.2085	-3.52478	-11.2793	10.77576	-5.53894
6.518	-2.31628	-5.94177	-5.63965	9.36584	-2.21558
6.5185	3.02124	2.11487	-5.74036	6.04248	1.3092
6.519	-3.42407	-4.63257	2.5177	-1.10779	4.93469
6.5195	-3.8269	-2.71912	0.90637	-3.02124	2.92053
6.52	-8.96301	5.43823	5.53894	1.91345	-4.53186
6.5205	-9.76868	-5.53894	1.40991	10.47363	-6.64673
6.521	-10.27222	-0.30212	-8.25806	8.66089	-2.5177
6.5215	-0.30212	-0.70496	-17.22107	8.7616	-7.45239
6.522	-2.92053	-3.8269	-2.71912	1.51062	-3.12195
6.5225	-8.7616	-7.04956	-1.61133	7.25098	-0.90637
6.523	-6.54602	2.01416	6.74744	-5.33752	3.52478
6.5235	-4.93469	3.52478	7.5531	-5.0354	-4.73328
6.524	-1.71204	-0.10071	16.51611	-12.48779	-2.21558
6.5245	-0.10071	0.50354	5.33752	-3.22266	-5.13611
6.525	0.60425	-3.12195	1.00708	-7.45239	-8.25806
6.5255	1.51062	-2.11487	2.11487	-0.30212	-9.56726
6.526	2.31628	-1.51062	-4.12903	-3.92761	-15.71045
6.5265	6.54602	1.91345	-8.7616	-6.94885	-3.62549
6.527	3.52478	0.90637	-7.45239	-7.35168	1.91345
6.5275	0.70496	-6.84814	-5.13611	-6.74744	4.83398
6.528	-6.14319	-0.10071	3.8269	1.40991	-4.12903
6.5285	-8.8623	2.71912	0.80566	2.31628	-13.19275
6.529	-2.5177	-4.83398	-0.90637	4.83398	-7.35168
6.5295	1.2085	-9.36584	-6.74744	1.81274	3.92761
6.53	2.92053	-8.96301	-9.66797	-1.40991	13.797
6.5305	-15.00549	-6.44531	-3.42407	7.25098	10.37292
6.531	-16.71753	-1.91345	-2.61841	5.33752	7.75452
6.5315	-8.96301	-3.92761	-2.01416	3.92761	-0.90637
6.532	-3.02124	-0.10071	1.51062	1.61133	-0.10071
6.5325	-0.30212	-1.3092	6.14319	-13.39417	-0.90637
6.533	0.70496	-1.71204	7.85522	-10.77576	-3.02124
6.5335	2.92053	-0.60425	-1.51062	8.45947	-7.75452
6.534	-1.91345	-7.04956	-0.10071	5.43823	-10.97717
6.5345	-2.31628	-9.16443	-9.56726	12.18567	5.63965
6.535	-1.10779	-3.22266	-12.99133	7.45239	1.71204
6.5355	-0.70496	0.50354	-10.0708	-4.33044	-0.10071
6.536	2.21558	4.73328	1.91345	-17.92603	-1.81274
6.5365	-9.97009	3.8269	6.94885	-15.30762	-9.16443
6.537	-17.52319	3.62549	3.92761	-5.13611	-4.02832
6.5375	-12.5885	3.32336	7.75452	-2.5177	-0.80566
6.538	-7.25098	3.42407	10.97717	-9.66797	9.66797
6.5385	-2.61841	-2.92053	-0.10071	-9.86938	2.92053
6.539	0.40283	-9.56726	-9.86938	-9.16443	9.76868
6.5395	10.77576	-17.12036	-14.19983	2.01416	2.11487
6.54	8.7616	-10.27222	-18.73169	1.51062	4.33044
6.5405	-0.10071	-5.23682	-11.88354	2.31628	-5.63965
6.541	-13.99841	0.50354	1.81274	7.15027	-15.00549
6.5415	-10.27222	0.50354	1.40991	9.56726	-7.65381
6.542	-5.0354	5.0354	8.25806	-1.81274	-5.74036
6.5425	-10.37292	1.10779	-1.91345	-7.95593	-1.91345
6.543	-7.95593	-14.50195	-2.01416	-3.92761	-1.10779
6.5435	-3.32336	-12.38708	-6.84814	-0.10071	-4.22974
6.544	0.10071	-10.27222	1.61133	9.76868	-7.45239
6.5445	2.21558	-10.67505	3.22266	-5.0354	0.50354
6.545	4.83398	-5.33752	2.71912	-7.35168	-1.51062
6.5455	-6.14319	1.81274	2.11487	4.12903	1.3092
6.546	-9.86938	6.04248	-6.44531	7.75452	-1.10779
6.5465	-5.94177	7.75452	2.5177	2.11487	-3.22266
6.547	-9.36584	4.73328	1.2085	-3.32336	8.8623
6.5475	-2.31628	7.75452	8.96301	-19.63806	7.15027
6.548	-6.54602	-0.70496	13.49487	-14.09912	6.94885
6.5485	-2.71912	0.50354	9.66797	-16.11328	3.62549
6.549	-5.43823	-4.73328	2.5177	-14.19983	0.70496
6.5495	-5.74036	-1.40991	3.22266	-2.01416	-3.8269
6.55	-2.61841	-2.5177	1.40991	-11.88354	-0.10071
6.5505	-8.56018	-3.52478	-3.8269	-0.90637	3.62549
6.551	-4.73328	-4.53186	-3.02124	-6.94885	-0.30212
6.5515	-5.13611	-1.3092	-4.33044	-6.2439	4.53186
6.552	-2.01416	-8.25806	1.40991	-1.40991	0.50354
6.5525	3.32336	1.40991	-4.73328	-1.40991	2.92053
6.553	2.92053	-7.45239	-6.84814	1.3092	0.40283
6.5535	6.04248	-4.63257	-2.5177	-4.43115	-0.10071
6.554	3.12195	-5.94177	-2.11487	2.92053	1.71204
6.5545	2.81982	-3.92761	-0.90637	-3.52478	2.5177
6.555	-0.10071	-0.70496	-3.42407	1.40991	-1.00708
6.5555	-7.35168	0.90637	-0.10071	2.81982	3.92761
6.556	-6.44531	-1.2085	1.3092	1.10779	-0.10071
6.5565	-6.3446	-1.81274	1.40991	1.2085	1.2085
6.557	-5.53894	-0.30212	2.31628	2.5177	-5.74036
6.5575	-0.30212	-3.62549	2.11487	0.50354	-1.3092
6.558	-3.32336	-3.12195	-0.10071	-1.40991	-5.13611
6.5585	-0.50354	-3.52478	-0.10071	3.52478	-10.47363
6.559	-0.10071	-1.10779	-5.74036	6.14319	-3.22266
6.5595	-3.8269	-5.74036	-2.41699	3.12195	-0.80566
6.56	-1.10779	-4.43115	1.3092	6.54602	-3.92761
6.5605	3.32336	0.50354	-5.74036	8.7616	-3.62549
6.561	5.23682	-5.53894	-1.71204	-2.92053	-1.51062
6.5615	1.71204	-1.00708	-3.52478	-11.2793	-2.31628
6.562	2.01416	-3.52478	-7.04956	-2.92053	-1.61133
6.5625	-1.2085	-3.12195	-0.10071	-5.43823	-0.10071
6.563	-1.40991	-0.20142	-1.40991	2.31628	-4.12903
6.5635	-4.43115	-7.04956	-5.84106	1.71204	-1.2085
6.564	-1.10779	-7.04956	-1.91345	6.54602	-2.41699
6.5645	-5.33752	-2.5177	-8.35876	2.41699	-8.56018
6.565	-8.15735	-0.20142	-5.33752	-0.20142	0.20142
6.5655	-5.74036	-1.91345	-2.01416	-2.71912	-4.02832
6.566	-1.71204	-1.2085	3.62549	-1.10779	-6.74744
6.5665	-0.30212	-0.10071	0.50354	0	4.93469
6.567	-0.40283	0.50354	-3.52478	1.3092	-1.51062
6.5675	0	-3.32336	-6.74744	0	-0.70496
6.568	-8.56018	3.32336	1.10779	-12.78992	0.90637
6.5685	-7.35168	-6.04248	-1.10779	-10.27222	1.10779
6.569	-0.20142	-5.94177	-5.84106	-1.2085	-0.10071
6.5695	-4.93469	2.11487	-3.52478	0.40283	-8.25806
6.57	-3.8269	-0.70496	-9.46655	4.12903	-4.12903
6.5705	-5.63965	-2.21558	-1.51062	-2.11487	-2.31628
6.571	-3.22266	-1.91345	1.40991	-4.22974	-0.80566
6.5715	-5.13611	-3.8269	-3.52478	-2.5177	-5.94177
6.572	-4.12903	-4.33044	-1.00708	-6.3446	0.70496
6.5725	-9.46655	-3.12195	-2.5177	0.50354	-0.90637
6.573	-8.45947	-5.94177	-1.61133	0.30212	-0.50354
6.5735	-0.60425	-2.81982	-4.02832	0.70496	-0.10071
6.574	-0.90637	0.50354	-5.94177	1.10779	-0.10071
6.5745	0.20142	0.30212	-1.71204	0.70496	-1.3092
6.575	-0.50354	-1.40991	-8.56018	4.12903	0.80566
6.5755	0.30212	3.7262	-8.56018	5.53894	-0.30212
6.576	-4.53186	-2.5177	-5.33752	5.13611	0.10071
6.5765	-1.2085	-8.56018	-2.71912	1.91345	1.71204
6.577	-8.7616	-6.84814	-5.74036	2.71912	2.01416
6.5775	-2.11487	-7.35168	0.30212	-6.14319	-2.31628
6.578	-2.71912	0.50354	-2.71912	-3.12195	-7.65381
6.5785	-1.81274	-1.3092	4.12903	-5.33752	-4.12903
6.579	-6.04248	0.20142	-3.12195	-8.8623	-1.40991
6.5795	3.92761	-8.7616	-1.2085	-0.90637	-0.70496
6.58	-2.01416	-4.73328	7.15027	0.70496	-1.81274
6.5805	0.10071	-3.92761	-0.50354	-0.10071	-6.94885
6.581	-3.42407	-0.90637	0.90637	-3.92761	-1.81274
6.5815	6.84814	-2.21558	-0.10071	4.43115	-2.71912
6.582	-0.40283	-4.33044	1.3092	-2.21558	2.11487
6.5825	2.41699	-4.12903	0.90637	-2.21558	-1.91345
6.583	-3.22266	-9.16443	-3.12195	-3.7262	7.5531
6.5835	-1.81274	-1.81274	3.42407	0.70496	-1.61133
6.584	-1.91345	-5.13611	-2.41699	-1.51062	0.90637
6.5845	2.92053	-9.16443	-0.70496	4.12903	4.93469
6.585	1.71204	-0.90637	0	0.40283	-2.61841
6.5855	2.5177	2.41699	-4.53186	-2.71912	-4.33044
6.586	1.51062	2.61841	-5.0354	-0.90637	-4.73328
6.5865	-3.12195	-3.42407	-2.81982	-0.70496	-3.22266
6.587	-2.71912	-5.94177	-3.02124	-1.00708	-2.5177
6.5875	-3.12195	-6.3446	-0.80566	0.60425	-5.94177
6.588	-6.44531	-9.97009	-2.92053	-7.45239	-4.12903
6.5885	-1.10779	-1.2085	-0.90637	-6.84814	0.20142
6.589	-0.70496	0.30212	-2.11487	-0.50354	-2.01416
6.5895	-6.84814	-2.11487	-4.53186	-4.43115	-3.12195
6.59	-2.5177	-6.44531	-4.63257	3.52478	-3.92761
6.5905	-4.22974	-5.74036	-7.5531	-0.70496	0.90637
6.591	-2.5177	-0.10071	-4.53186	6.3446	-0.10071
6.5915	-4.73328	0.70496	-5.13611	8.35876	-7.35168
6.592	-9.97009	-0.30212	-7.04956	1.51062	-3.8269
6.5925	-8.35876	-9.16443	-9.16443	10.57434	-2.11487
6.593	-3.32336	-6.74744	-3.02124	3.12195	-2.11487
6.5935	-6.14319	-2.71912	-0.70496	6.94885	3.22266
6.594	0.70496	0.30212	8.15735	-2.41699	1.40991
6.5945	-12.38708	-2.11487	4.53186	-8.8623	0.30212
6.595	-4.63257	0.10071	-0.60425	-3.92761	-0.10071
6.5955	-11.98425	-3.42407	-1.91345	-7.35168	-0.60425
6.596	-2.31628	-4.22974	-4.43115	-6.74744	-0.10071
6.5965	-4.73328	3.7262	0.20142	0.90637	-6.3446
6.597	1.71204	-1.91345	-1.91345	-2.5177	-4.12903
6.5975	0.50354	-4.83398	-4.53186	3.42407	-6.74744
6.598	0.80566	-4.22974	-3.02124	3.92761	0.10071
6.5985	-5.53894	-0.50354	-9.97009	0.70496	4.53186
6.599	-1.10779	-2.41699	-6.54602	-2.01416	0.30212
6.5995	-1.91345	4.02832	-0.30212	-3.7262	-6.04248
6.6	-5.43823	-5.94177	2.31628	-1.00708	0.50354
6.6005	-2.92053	-0.30212	-1.51062	4.43115	-3.22266
6.601	-5.84106	-0.10071	0.90637	6.74744	-5.33752
6.6015	-4.12903	4.43115	-0.80566	-0.10071	-13.59558
6.602	-0.70496	-8.25806	-1.91345	1.91345	-10.0708
6.6025	-1.71204	-0.10071	-7.65381	6.14319	0.70496
6.603	-2.81982	-6.74744	2.11487	-0.60425	6.54602
6.6035	-5.53894	-4.33044	-11.58142	-4.12903	3.92761
6.604	-11.07788	-0.10071	-0.40283	-2.5177	1.00708
6.6045	-5.94177	-3.42407	-0.90637	-2.11487	-3.22266
6.605	-2.61841	-0.50354	-0.40283	-13.49487	1.00708
6.6055	0.10071	-11.98425	-2.5177	-4.73328	3.7262
6.606	-2.21558	1.00708	0.90637	1.51062	0.70496
6.6065	-9.66797	-0.10071	0.60425	0.40283	-6.3446
6.607	-5.33752	-4.12903	1.40991	11.68213	-9.46655
6.6075	-6.94885	-0.50354	9.16443	-2.61841	-6.14319
6.608	-8.7616	-1.51062	3.32336	-5.33752	-0.70496
6.6085	-6.14319	-1.3092	2.41699	-9.26514	4.02832
6.609	-8.05664	-0.60425	-2.31628	-5.63965	5.0354
6.6095	-1.3092	-3.12195	-3.02124	0.10071	-0.70496
6.61	-1.61133	-6.74744	-9.06372	1.10779	-0.90637
6.6105	-3.7262	-6.74744	-2.41699	2.5177	-6.3446
6.611	-5.94177	-2.71912	1.3092	-5.43823	0.70496
6.6115	-1.81274	4.93469	-0.50354	-5.0354	-0.60425
6.612	-4.33044	-8.7616	-0.70496	-7.5531	2.31628
6.6125	-8.96301	-4.02832	1.91345	-4.63257	-7.25098
6.613	-7.35168	0.70496	2.5177	-2.21558	2.21558
6.6135	-7.75452	-1.10779	-4.12903	-6.14319	-0.60425
6.614	1.2085	0.80566	-7.25098	-5.33752	1.10779
6.6145	-9.46655	-1.10779	2.31628	-9.06372	-2.5177
6.615	-5.94177	-3.32336	8.8623	0.10071	-4.63257
6.6155	-10.17151	0.30212	6.64673	-2.81982	-6.74744
6.616	-4.73328	-6.54602	7.65381	6.04248	-5.63965
6.6165	-8.7616	0.50354	2.92053	5.43823	-2.92053
6.617	-11.48071	-5.94177	-1.40991	5.63965	-3.22266
6.6175	-8.05664	-3.12195	1.3092	5.53894	-4.12903
6.618	-0.90637	0.70496	6.74744	-0.10071	-2.31628
6.6185	-6.14319	-3.12195	-0.30212	-1.00708	2.5177
6.619	-1.3092	-4.83398	5.33752	1.00708	6.74744
6.6195	-1.2085	-6.44531	4.33044	0.40283	6.04248
6.62	-9.06372	-12.78992	-3.52478	4.83398	-3.12195
6.6205	-5.13611	-9.97009	-0.60425	2.31628	-10.87646
6.621	-2.5177	-12.38708	-1.40991	2.41699	-11.48071
6.6215	-5.33752	-8.56018	-5.94177	1.71204	-0.50354
6.622	-4.53186	-2.11487	-0.50354	4.43115	0.30212
6.6225	0.10071	-4.33044	-3.12195	4.33044	3.62549
6.623	0.10071	-3.02124	2.61841	-5.53894	2.11487
6.6235	3.7262	-5.53894	3.92761	-5.94177	5.23682
6.624	-4.73328	-1.40991	4.12903	-6.14319	-1.00708
6.6245	0	-4.73328	4.33044	-8.56018	-2.92053
6.625	-1.3092	-1.51062	8.25806	-7.04956	-3.12195
6.6255	-3.42407	2.61841	-0.10071	-9.86938	-1.51062
6.626	-8.96301	-1.2085	-0.10071	-2.5177	4.53186
6.6265	-3.52478	-1.61133	-5.43823	-1.51062	1.00708
6.627	-9.36584	-6.3446	2.31628	0.20142	0.90637
6.6275	-3.92761	-6.2439	-1.51062	5.43823	0.70496
6.628	-5.94177	-6.84814	-2.5177	-3.42407	-0.70496
6.6285	-8.56018	-0.50354	-4.53186	-2.5177	-0.60425
6.629	-5.74036	-6.94885	-4.22974	1.61133	-7.15027
6.6295	-4.12903	-2.92053	0.40283	-1.2085	1.81274
6.63	-7.15027	1.91345	-2.11487	-4.02832	-0.10071
6.6305	-2.31628	10.17151	-0.30212	-1.71204	5.33752
6.631	3.7262	0.70496	2.5177	-1.00708	2.21558
6.6315	-3.7262	0.20142	-4.22974	-0.40283	2.92053
6.632	-0.30212	1.00708	-3.52478	0.10071	3.42407
6.6325	2.5177	0.30212	-5.13611	-3.62549	-3.52478
6.633	-4.83398	-1.40991	-10.67505	2.31628	-4.83398
6.6335	-0.10071	-1.91345	0.30212	4.22974	-1.81274
6.634	-4.93469	-5.94177	-1.10779	7.75452	-3.42407
6.6345	-7.85522	3.42407	2.21558	-2.11487	-5.0354
6.635	-5.43823	-4.33044	-2.11487	-9.97009	-3.62549
6.6355	-1.71204	-2.5177	-6.2439	-9.76868	7.04956
6.636	-4.63257	-1.3092	-0.40283	-6.64673	1.3092
6.6365	5.53894	-3.8269	-3.02124	1.71204	-2.81982
6.637	2.92053	-7.75452	0.70496	2.31628	-8.96301
6.6375	-0.40283	-2.71912	0.50354	10.97717	-13.39417
6.638	-0.70496	-1.61133	1.71204	1.81274	-5.0354
6.6385	1.2085	-1.2085	-2.61841	-3.12195	1.3092
6.639	-0.40283	-3.92761	-5.13611	-1.40991	5.53894
6.6395	-1.91345	-0.10071	-5.23682	0.30212	-7.25098
6.64	0.80566	-0.10071	-1.3092	10.37292	-10.97717
6.6405	-4.73328	-3.32336	-2.5177	9.16443	-13.797
6.641	-4.12903	-5.13611	-4.93469	4.43115	-2.01416
6.6415	-9.86938	-7.04956	2.61841	-4.63257	8.05664
6.642	-3.92761	-7.35168	-0.20142	-5.94177	3.52478
6.6425	-0.30212	-7.75452	-10.0708	-1.91345	4.73328
6.643	4.93469	-1.3092	5.33752	0.50354	-13.69629
6.6435	0.50354	-9.16443	-5.23682	13.19275	-13.39417
6.644	9.76868	-7.15027	-6.54602	2.21558	-2.11487
6.6445	2.71912	-1.71204	-9.86938	-0.10071	-0.70496
6.645	-2.61841	4.63257	-8.15735	-0.70496	-0.90637
6.6455	-5.53894	-0.30212	-3.8269	-5.13611	1.10779
6.646	-9.56726	0.40283	1.51062	-3.92761	3.92761
6.6465	-4.73328	-1.40991	-0.30212	-18.63098	10.87646
6.647	-4.63257	1.81274	11.98425	-18.8324	6.14319
6.6475	-13.89771	4.22974	10.97717	-7.65381	-6.44531
6.648	-14.40125	2.81982	9.46655	-2.31628	-12.68921
6.6485	-11.98425	6.04248	7.85522	-9.86938	-5.13611
6.649	-6.54602	-3.12195	9.06372	0.90637	0.20142
6.6495	-0.10071	-3.02124	0.30212	1.40991	5.13611
6.65	-0.90637	-2.31628	-8.15735	-5.0354	7.25098
6.6505	-2.5177	-5.74036	-6.3446	-5.23682	3.42407
6.651	-4.22974	-2.81982	-5.53894	-4.73328	6.14319
6.6515	1.3092	-7.25098	-2.01416	-8.45947	2.41699
6.652	-3.32336	-0.60425	6.14319	-6.04248	-0.30212
6.6525	-9.36584	-4.33044	0.30212	2.31628	0.30212
6.653	-2.11487	-3.52478	-2.5177	2.92053	-3.12195
6.6535	0.40283	-1.91345	-5.53894	9.36584	-5.63965
6.654	1.3092	-0.60425	1.40991	-2.11487	-1.40991
6.6545	3.22266	-0.60425	-6.44531	-6.04248	-2.11487
6.655	-3.02124	2.31628	-7.15027	-3.52478	0.90637
6.6555	-8.8623	-0.90637	2.61841	-4.73328	-0.10071
6.656	-10.57434	-6.64673	-0.10071	-2.5177	0.30212
6.6565	-4.12903	-2.01416	3.42407	-6.14319	2.31628
6.657	-4.73328	0.10071	-1.2085	7.75452	-8.96301
6.6575	-0.10071	1.81274	-1.51062	-0.40283	-2.5177
6.658	0.60425	1.51062	-8.35876	-0.90637	-6.14319
6.6585	-2.01416	-3.7262	-8.66089	6.44531	-5.13611
6.659	-5.63965	2.81982	-5.33752	0.70496	0.70496
6.6595	-4.12903	-3.7262	-2.81982	-5.13611	-4.33044
6.66	-5.74036	0.20142	4.02832	-7.04956	-5.63965
6.6605	0.10071	0.50354	0	-3.7262	-1.10779
6.661	-3.32336	-0.10071	4.93469	-5.63965	0.50354
6.6615	-8.05664	0.50354	-1.40991	0.70496	0.50354
6.662	-6.74744	-1.81274	4.12903	-3.02124	-4.53186
6.6625	-5.74036	-2.11487	-2.5177	-4.73328	1.81274
6.663	-5.74036	3.22266	-1.91345	-5.13611	-2.11487
6.6635	-4.43115	-0.70496	-3.52478	-2.11487	-2.81982
6.664	-4.33044	-4.93469	-3.42407	-1.51062	-1.61133
6.6645	-4.53186	-6.2439	0.10071	-3.02124	-1.91345
6.665	-3.42407	-4.12903	-4.12903	3.62549	-2.31628
6.6655	-4.53186	-3.02124	-3.62549	6.44531	-0.70496
6.666	-4.73328	-5.13611	2.5177	-3.8269	5.33752
6.6665	-4.33044	-8.56018	-1.40991	-4.12903	2.71912
6.667	-6.74744	-6.14319	2.21558	-5.43823	1.3092
6.6675	-3.32336	-5.53894	-3.8269	-0.70496	3.8269
6.668	-3.52478	-4.12903	-7.25098	0.90637	-2.71912
6.6685	-5.53894	-3.12195	-4.12903	-7.75452	-4.22974
6.669	-5.53894	-2.5177	-1.91345	0.30212	2.31628
6.6695	-9.86938	-5.53894	-3.22266	-2.31628	-0.10071
6.67	-4.22974	-7.15027	0.40283	-0.10071	2.5177
6.6705	-3.52478	0.50354	2.92053	-0.60425	-2.31628
6.671	1.00708	-2.21558	1.51062	-1.10779	-1.81274
6.6715	0.30212	-0.30212	-2.11487	0.70496	-0.10071
6.672	0.60425	-2.5177	3.42407	-0.40283	3.52478
6.6725	-0.50354	3.32336	-6.14319	-2.11487	8.45947
6.673	3.62549	2.11487	-4.63257	-2.01416	-1.51062
6.6735	0.80566	-5.94177	-1.91345	1.51062	5.53894
6.674	5.23682	-3.92761	-2.92053	0.90637	1.3092
6.6745	-4.33044	-5.94177	-3.02124	1.2085	1.81274
6.675	-2.11487	-3.02124	-7.15027	-0.50354	1.61133
6.6755	-8.35876	-8.7616	6.54602	7.35168	-7.85522
6.676	-2.81982	-2.5177	-3.32336	5.63965	-5.13611
6.6765	-6.94885	2.11487	4.63257	2.71912	-3.22266
6.677	-7.25098	-3.12195	-2.31628	-3.12195	-2.11487
6.6775	-0.60425	-2.41699	-3.02124	-0.60425	-4.33044
6.678	2.01416	-7.25098	4.33044	0.20142	2.01416
6.6785	-4.93469	-2.61841	-3.12195	-1.40991	-1.10779
6.679	-4.83398	-4.63257	0.10071	-3.12195	-2.21558
6.6795	-5.63965	-0.10071	-3.42407	-6.2439	-0.10071
6.68	-9.97009	8.66089	-8.15735	-1.91345	-4.02832
6.6805	-3.12195	-3.52478	-6.74744	5.13611	-2.61841
6.681	-0.10071	-6.14319	-9.16443	-3.32336	-1.91345
6.6815	-8.7616	-5.63965	-4.22974	-2.92053	-3.8269
6.682	-5.23682	-9.97009	-2.01416	7.45239	-5.13611
6.6825	-5.74036	-2.5177	-3.22266	10.17151	-6.14319
6.683	-2.31628	-1.3092	0.50354	9.97009	-1.81274
6.6835	-5.0354	-3.7262	9.76868	0.50354	-3.42407
6.684	-7.15027	-3.7262	1.81274	4.12903	4.53186
6.6845	-4.12903	-1.3092	4.53186	-0.10071	1.61133
6.685	-4.53186	-3.32336	5.13611	-7.35168	2.71912
6.6855	-2.5177	0.50354	-0.40283	-4.22974	-1.2085
6.686	-2.5177	0.80566	-0.90637	-2.92053	-1.51062
6.6865	-0.50354	-5.74036	1.10779	0.30212	-0.70496
6.687	-6.94885	-1.61133	0.40283	2.71912	-5.74036
6.6875	0.80566	-3.42407	-2.5177	-1.00708	-0.10071
6.688	-4.53186	-2.92053	-2.71912	2.21558	3.32336
6.6885	-1.2085	-6.14319	2.5177	-6.04248	1.81274
6.689	-2.92053	0.90637	0.30212	-11.78284	0.10071
6.6895	-9.36584	-3.12195	6.54602	-8.96301	-1.71204
6.69	-4.22974	-6.64673	6.44531	-6.2439	-0.70496
6.6905	-0.30212	-3.8269	2.41699	-0.50354	-8.35876
6.691	2.5177	-4.12903	-0.10071	6.54602	-9.97009
6.6915	7.35168	-4.53186	0.50354	0.30212	-5.13611
6.692	2.31628	0.90637	-3.42407	-5.74036	-4.33044
6.6925	-6.54602	0.80566	-3.02124	-4.53186	-5.84106
6.693	-2.41699	3.42407	-3.42407	-0.20142	-4.93469
6.6935	-6.74744	-2.5177	3.7262	1.61133	-4.63257
6.694	-10.27222	-5.74036	4.53186	3.52478	1.3092
6.6945	-5.53894	-5.94177	6.04248	-2.92053	3.62549
6.695	-8.7616	-4.43115	2.71912	3.22266	-1.91345
6.6955	-5.74036	1.00708	8.05664	2.31628	-11.68213
6.696	-3.92761	-2.31628	3.92761	3.92761	-11.58142
6.6965	-0.40283	-8.35876	-0.40283	12.68921	-15.81116
6.697	-1.10779	-4.83398	-1.40991	14.60266	-14.09912
6.6975	-8.56018	-7.15027	-7.04956	12.28638	-6.54602
6.698	-5.13611	3.62549	3.52478	-5.23682	0.70496
6.6985	-1.51062	-0.90637	2.61841	-6.14319	13.797
6.699	1.3092	-3.7262	1.91345	-9.86938	9.06372
6.6995	-6.54602	-8.45947	4.53186	-2.61841	2.92053
6.7	-5.74036	-1.91345	6.44531	-11.38	5.43823
6.7005	-10.17151	-1.2085	11.78284	-8.15735	2.71912
6.701	-5.13611	-1.71204	5.53894	-6.74744	0.70496
6.7015	-5.43823	-4.93469	-1.81274	-5.94177	-4.93469
6.702	-0.90637	-3.12195	-5.94177	-4.43115	-4.33044
6.7025	-0.50354	-6.14319	-1.2085	-2.92053	-6.94885
6.703	-3.92761	-4.53186	0.30212	-2.01416	-2.11487
6.7035	-9.76868	-7.35168	-1.3092	3.22266	2.01416
6.704	-4.02832	-2.11487	-1.91345	0.90637	5.94177
6.7045	-10.17151	0.70496	2.5177	4.22974	2.31628
6.705	-4.53186	-1.40991	4.02832	-5.53894	4.93469
6.7055	-4.53186	-1.81274	2.11487	-3.8269	0.20142
6.706	-8.7616	-2.92053	4.53186	5.33752	-1.91345
6.7065	-5.74036	-3.22266	2.41699	1.81274	1.61133
6.707	-1.40991	-2.31628	-0.70496	-4.12903	-5.23682
6.7075	-4.63257	-4.33044	2.71912	2.21558	1.40991
6.708	-0.20142	-9.97009	-3.02124	-1.51062	-1.61133
6.7085	-4.63257	-4.53186	-2.31628	2.21558	-3.7262
6.709	4.33044	-5.13611	5.63965	-0.50354	-1.00708
6.7095	-2.92053	2.31628	5.43823	-6.94885	2.61841
6.71	-5.13611	-6.74744	-0.60425	-4.02832	2.61841
6.7105	-9.56726	-4.73328	0.70496	1.2085	1.71204
6.711	-6.94885	-7.35168	-3.22266	4.53186	-3.62549
6.7115	-9.56726	-4.73328	-2.71912	7.85522	-6.94885
6.712	-2.81982	-3.62549	4.02832	6.14319	-15.40833
6.7125	-8.35876	-4.53186	1.10779	5.53894	-16.01257
6.713	-4.12903	0.80566	0.30212	1.91345	-12.08496
6.7135	0.40283	-2.11487	-0.90637	-0.10071	-1.91345
6.714	1.51062	-0.30212	0	-0.10071	8.15735
