chiusura_max.c3d



Time(s):	Emg_1(uV):	Emg_2(uV):	Emg_3(uV):	Emg_4(uV):	Emg_5(uV):
5.019	-0.20142	-6.04248	-13.69629	1.10779	8.25806
5.0195	-4.73328	-6.64673	-10.87646	5.53894	-1.51062
5.02	-12.89062	-6.94885	-8.8623	13.49487	3.32336
5.0205	-15.91187	-3.52478	1.81274	9.97009	3.8269
5.021	-10.57434	-2.92053	5.43823	-0.30212	4.43115
5.0215	-12.28638	3.42407	12.99133	-13.49487	3.62549
5.022	-1.91345	-4.33044	7.04956	-16.3147	3.8269
5.0225	0.70496	-6.04248	1.91345	-16.41541	1.71204
5.023	6.14319	1.10779	0.50354	-0.10071	-4.63257
5.0235	8.35876	0.20142	-2.31628	-7.45239	-9.16443
5.024	4.53186	1.00708	-4.93469	-4.43115	-8.96301
5.0245	11.98425	4.33044	-1.51062	-8.25806	-7.85522
5.025	9.06372	0.60425	0.90637	-7.85522	-3.92761
5.0255	7.95593	4.83398	-1.3092	-7.5531	-1.61133
5.026	-0.60425	2.92053	-6.04248	-12.18567	-1.61133
5.0265	4.73328	2.31628	-3.52478	-7.65381	5.33752
5.027	1.3092	-3.92761	-9.66797	-9.56726	2.71912
5.0275	1.40991	-0.90637	-6.94885	-3.52478	-2.21558
5.028	2.81982	-7.04956	-8.7616	-0.10071	3.92761
5.0285	4.93469	2.5177	-4.53186	-4.73328	-5.94177
5.029	8.8623	-2.21558	-1.10779	-0.10071	1.40991
5.0295	-0.10071	-0.10071	-0.60425	0.10071	2.11487
5.03	-9.76868	0.90637	-3.52478	-1.91345	-0.10071
5.0305	-3.8269	-10.57434	-0.80566	4.33044	-4.63257
5.031	-6.74744	-5.43823	1.51062	3.02124	-1.51062
5.0315	-7.95593	-1.10779	-2.11487	0.90637	3.92761
5.032	-4.83398	-0.40283	-2.92053	-4.43115	3.12195
5.0325	-7.15027	-3.92761	4.93469	2.31628	4.53186
5.033	-11.17859	-6.2439	1.3092	-2.41699	3.92761
5.0335	-12.48779	-2.5177	-8.35876	3.32336	3.02124
5.034	-16.21399	-6.3446	-4.63257	6.54602	9.06372
5.0345	-11.58142	-0.50354	-4.43115	-4.73328	7.5531
5.035	-8.56018	-8.35876	-9.56726	2.11487	5.53894
5.0355	-6.74744	-6.3446	-4.33044	2.11487	1.10779
5.036	0.90637	-8.96301	-2.92053	6.94885	4.02832
5.0365	-4.93469	-5.13611	0.20142	8.7616	-7.25098
5.037	-6.44531	-6.54602	2.01416	3.92761	-2.31628
5.0375	-12.28638	-8.56018	-1.61133	1.71204	1.2085
5.038	-6.04248	-7.85522	2.61841	7.25098	2.5177
5.0385	-5.0354	-7.15027	0.50354	-1.10779	-0.90637
5.039	-2.92053	-6.04248	-1.3092	-1.2085	3.7262
5.0395	-4.33044	-3.52478	0.10071	-1.2085	1.91345
5.04	1.81274	-2.21558	1.2085	-1.00708	-1.71204
5.0405	0.40283	-6.54602	-3.12195	-4.63257	-0.50354
5.041	1.00708	-2.71912	-2.81982	-3.92761	4.73328
5.0415	-2.31628	1.81274	-0.10071	-2.21558	-2.71912
5.042	0.50354	-6.64673	-5.0354	-6.54602	0.80566
5.0425	0.90637	-6.04248	-6.74744	-3.12195	-4.73328
5.043	-6.84814	2.92053	-2.92053	-2.71912	0.70496
5.0435	2.61841	0.70496	0.70496	-1.91345	-5.94177
5.044	-0.10071	-3.62549	-2.31628	-0.80566	-3.52478
5.0445	1.2085	-2.11487	-8.56018	-4.12903	-0.30212
5.045	-4.02832	-4.02832	-1.2085	-1.00708	-8.96301
5.0455	2.61841	-1.61133	-9.26514	3.7262	-8.96301
5.046	2.11487	-3.62549	-9.06372	-1.10779	-8.56018
5.0465	7.15027	-0.80566	-7.25098	-3.8269	-8.7616
5.047	8.66089	5.63965	2.61841	-7.95593	-7.5531
5.0475	5.84106	2.92053	-3.22266	-5.23682	-0.30212
5.048	4.83398	9.76868	1.10779	-5.53894	-6.74744
5.0485	-2.31628	-3.8269	3.62549	-2.11487	-7.5531
5.049	3.22266	-4.12903	4.53186	2.11487	-1.10779
5.0495	0.20142	2.31628	0.90637	-7.35168	-8.56018
5.05	-7.15027	5.63965	-2.41699	0.70496	-6.2439
5.0505	-1.51062	5.53894	-1.00708	-5.53894	-7.65381
5.051	-6.14319	-0.10071	-0.60425	-2.71912	-4.12903
5.0515	-9.76868	-7.15027	-1.91345	0.10071	5.63965
5.052	-0.10071	-7.85522	0.70496	1.3092	-1.71204
5.0525	-2.21558	-3.62549	-0.30212	0.60425	-5.13611
5.053	-3.12195	-3.02124	-4.02832	3.7262	-0.30212
5.0535	-1.71204	-3.7262	-1.81274	-2.92053	3.92761
5.054	6.94885	0.30212	2.01416	-5.33752	4.43115
5.0545	5.94177	-2.92053	-1.91345	0.20142	4.63257
5.055	-6.04248	-4.12903	-8.25806	2.11487	2.92053
5.0555	-3.02124	-0.10071	4.63257	-1.10779	0.70496
5.056	-9.36584	1.00708	-1.3092	1.3092	-1.00708
5.0565	-9.86938	-4.73328	-3.02124	5.33752	4.12903
5.057	-7.5531	-0.50354	-5.23682	8.8623	-0.50354
5.0575	-14.19983	-5.84106	-1.61133	6.84814	-1.10779
5.058	-4.33044	-4.73328	-0.30212	7.5531	-3.22266
5.0585	-4.33044	-9.56726	-7.95593	-1.61133	-0.50354
5.059	-5.0354	-12.89062	-1.51062	-0.50354	1.61133
5.0595	-0.80566	-7.15027	0.40283	0.20142	11.38
5.06	-7.85522	-8.25806	-7.35168	-3.7262	2.71912
5.0605	-11.78284	-13.59558	-2.01416	1.61133	3.8269
5.061	-4.73328	-16.71753	-2.81982	-1.3092	15.60974
5.0615	-1.61133	-11.07788	-8.15735	-2.11487	8.96301
5.062	-4.33044	-22.86072	-5.74036	5.33752	13.99841
5.0625	-7.35168	-23.46497	-3.92761	7.35168	13.59558
5.063	-11.88354	-15.50903	-1.51062	0.70496	15.30762
5.0635	-15.00549	-7.25098	-2.92053	-5.53894	11.2793
5.064	-12.78992	-1.91345	-4.12903	-2.31628	11.07788
5.0645	-12.78992	-10.17151	-8.7616	5.43823	11.78284
5.065	-9.46655	-12.99133	-7.35168	-0.10071	17.12036
5.0655	-14.60266	-16.11328	-2.5177	-6.54602	13.39417
5.066	-9.66797	-20.04089	-6.64673	0.50354	17.42249
5.0665	-9.66797	-14.60266	-2.92053	5.84106	11.48071
5.067	-2.5177	-20.24231	-0.80566	4.22974	2.71912
5.0675	-1.81274	-31.11877	-3.52478	2.5177	10.0708
5.068	7.15027	-39.67896	-3.62549	6.54602	4.53186
5.0685	0.90637	-36.4563	-5.33752	4.63257	5.74036
5.069	2.81982	-24.16992	-6.44531	4.83398	4.43115
5.0695	-1.51062	-11.17859	-3.92761	4.53186	-0.10071
5.07	2.41699	-9.16443	-5.53894	-2.21558	-4.22974
5.0705	-6.04248	-7.15027	-4.93469	-1.91345	0.70496
5.071	-8.25806	-2.92053	0.70496	-1.91345	2.81982
5.0715	-2.31628	7.95593	1.71204	-1.91345	-4.83398
5.072	-15.91187	25.78125	-1.2085	-4.33044	-9.36584
5.0725	-4.12903	31.32019	-2.71912	-12.89062	-8.56018
5.073	-0.90637	38.06763	-6.64673	-12.68921	-6.74744
5.0735	-4.63257	36.85913	-1.2085	-13.89771	-8.35876
5.074	3.52478	27.79541	-2.11487	-16.01257	-7.65381
5.0745	-1.91345	18.93311	1.40991	-14.40125	-14.19983
5.075	-2.11487	14.60266	1.2085	-9.36584	-16.21399
5.0755	-1.10779	21.3501	4.12903	-5.74036	-9.36584
5.076	-5.13611	17.22107	3.92761	-14.30054	-9.46655
5.0765	-0.80566	9.36584	-0.60425	-8.7616	-10.67505
5.077	-1.51062	-1.71204	-1.91345	-9.36584	-13.39417
5.0775	-5.13611	7.75452	1.3092	-2.41699	-7.04956
5.078	-0.90637	-0.40283	-2.5177	-7.5531	-5.0354
5.0785	-4.33044	2.81982	0.90637	-2.92053	-12.08496
5.079	3.8269	5.63965	-4.73328	-0.50354	-8.96301
5.0795	-0.90637	5.33752	-0.20142	-11.2793	-6.3446
5.08	-4.33044	8.25806	1.71204	-4.63257	-9.16443
5.0805	0.70496	10.57434	-1.3092	-3.12195	-10.57434
5.081	-0.90637	4.93469	0.70496	2.71912	-19.63806
5.0815	-1.51062	2.21558	-2.31628	5.94177	-19.33594
5.082	-5.94177	1.91345	2.92053	12.99133	-17.32178
5.0825	-2.71912	-3.02124	-1.00708	9.66797	-5.43823
5.083	-9.36584	-3.52478	6.94885	6.54602	-8.35876
5.0835	-13.99841	-1.91345	5.13611	4.12903	-3.62549
5.084	-10.77576	-8.35876	2.01416	-3.52478	8.25806
5.0845	-9.66797	-4.63257	-2.41699	-3.7262	13.59558
5.085	-13.39417	-6.3446	-1.81274	-9.76868	22.86072
5.0855	-6.3446	-5.13611	1.2085	-7.35168	18.53027
5.086	-9.06372	-13.69629	1.71204	-12.99133	15.30762
5.0865	-9.56726	-7.65381	-2.31628	-12.18567	14.19983
5.087	-10.77576	-1.71204	-2.31628	-7.5531	15.71045
5.0875	-10.87646	-1.00708	2.5177	0.30212	9.16443
5.088	-8.05664	0.30212	0.70496	-0.70496	1.3092
5.0885	-8.8623	3.32336	-8.8623	-7.35168	0.60425
5.089	-6.2439	-0.10071	-7.04956	-2.5177	4.12903
5.0895	-3.7262	-4.73328	-7.35168	-13.29346	-3.42407
5.09	-0.10071	1.3092	-2.31628	-9.26514	-2.11487
5.0905	-2.71912	9.16443	2.31628	-7.15027	0.60425
5.091	-2.5177	-1.81274	-4.53186	-6.2439	0.30212
5.0915	-3.7262	-2.41699	-0.90637	-5.0354	4.53186
5.092	1.00708	-6.14319	-5.84106	-2.5177	6.54602
5.0925	-2.92053	-8.7616	0.10071	2.92053	0.10071
5.093	-3.22266	-9.36584	0.70496	-6.3446	-8.56018
5.0935	-3.42407	-2.92053	-6.74744	-6.64673	-11.07788
5.094	2.5177	1.81274	2.71912	-6.3446	-6.94885
5.0945	0.90637	2.31628	-2.41699	-3.8269	-12.68921
5.095	2.61841	1.81274	2.71912	-6.64673	-7.5531
5.0955	-3.22266	0.90637	8.15735	-8.35876	-1.81274
5.096	-0.60425	0.10071	8.66089	-12.38708	1.61133
5.0965	-0.80566	1.00708	4.93469	-6.94885	-8.56018
5.097	5.33752	0.20142	4.33044	-5.0354	-5.74036
5.0975	0.70496	0.20142	6.04248	-4.93469	-5.74036
5.098	0.30212	-6.14319	4.53186	-4.93469	-6.04248
5.0985	2.92053	-5.94177	2.31628	-2.41699	-8.35876
5.099	2.21558	-10.37292	2.31628	-1.91345	-4.12903
5.0995	0.50354	-4.53186	1.00708	-1.61133	-4.43115
5.1	-0.30212	-8.25806	-5.63965	-0.60425	0
5.1005	-1.51062	-10.67505	-6.04248	-1.81274	0.50354
5.101	-4.73328	-11.2793	-2.81982	-6.64673	3.42407
5.1015	-8.96301	-9.97009	-1.91345	2.71912	4.43115
5.102	-7.5531	-9.56726	-2.71912	8.7616	0.40283
5.1025	-11.2793	-6.14319	-8.45947	13.29346	-3.02124
5.103	-10.97717	-10.97717	-5.23682	15.50903	0.30212
5.1035	-5.63965	-13.59558	-9.06372	18.32886	-0.40283
5.104	-3.52478	-14.70337	-5.13611	8.15735	3.42407
5.1045	-0.30212	-14.19983	-8.7616	10.97717	2.61841
5.105	-5.43823	-14.19983	-4.83398	3.8269	6.54602
5.1055	-8.8623	-11.58142	-2.5177	8.25806	7.35168
5.106	-9.97009	-13.29346	-2.61841	2.71912	0
5.1065	-4.73328	-12.38708	-3.12195	0.90637	3.12195
5.107	-9.66797	-14.40125	-3.02124	1.91345	2.01416
5.1075	-11.78284	-16.61682	-6.94885	3.8269	3.7262
5.108	-11.68213	-8.35876	-3.7262	5.0354	7.75452
5.1085	-8.8623	-17.22107	0.50354	9.76868	5.0354
5.109	-10.87646	-18.12744	4.83398	8.56018	6.84814
5.1095	-11.78284	-19.63806	-0.90637	7.5531	9.16443
5.11	-11.48071	-16.51611	1.10779	9.76868	10.37292
5.1105	-15.40833	-25.88196	5.0354	7.35168	8.7616
5.111	-5.63965	-22.05505	-1.51062	4.02832	7.75452
5.1115	-3.52478	-24.06921	-3.7262	3.7262	6.94885
5.112	-5.74036	-18.42957	-8.35876	0.70496	1.91345
5.1125	-6.3446	-14.19983	-3.12195	-0.50354	2.71912
5.113	-9.36584	-14.50195	-0.40283	0.20142	0
5.1135	-7.5531	-11.58142	4.22974	-3.52478	0.60425
5.114	-1.91345	-5.94177	6.04248	-4.33044	-0.90637
5.1145	-7.5531	-0.10071	-3.02124	-2.01416	2.92053
5.115	-3.02124	-2.5177	-6.44531	4.22974	-9.56726
5.1155	-2.41699	-1.91345	-3.62549	-7.85522	-4.73328
5.116	0.50354	5.94177	-2.11487	-9.46655	-12.78992
5.1165	0.40283	3.32336	-0.80566	-6.3446	-13.89771
5.117	10.87646	2.92053	0.90637	-8.66089	-11.98425
5.1175	4.83398	-2.11487	2.61841	-2.01416	-16.01257
5.118	7.5531	-3.52478	0.20142	-6.74744	-12.5885
5.1185	5.0354	1.71204	-0.60425	-3.52478	-10.87646
5.119	4.43115	2.5177	0	-6.54602	-14.30054
5.1195	4.02832	-0.30212	-1.00708	2.71912	-14.70337
5.12	-1.3092	-6.44531	-9.16443	3.22266	-13.797
5.1205	-0.90637	-1.71204	-2.01416	5.74036	-15.00549
5.121	2.92053	-2.41699	-1.71204	-1.61133	-11.98425
5.1215	2.92053	-0.80566	-7.35168	7.5531	-7.35168
5.122	0.90637	-5.63965	-1.40991	2.81982	-4.12903
5.1225	2.92053	-9.16443	3.42407	-1.2085	2.31628
5.123	0.80566	-11.48071	-3.22266	-4.43115	-5.23682
5.1235	-0.20142	3.7262	-5.74036	-5.94177	-2.81982
5.124	1.3092	-1.91345	-1.61133	-2.01416	-3.7262
5.1245	5.84106	-1.00708	-3.22266	-4.02832	-8.8623
5.125	4.33044	-1.2085	-8.66089	-7.35168	-2.92053
5.1255	7.15027	-4.73328	1.71204	-3.12195	-1.2085
5.126	1.40991	-10.57434	0.10071	-0.10071	7.85522
5.1265	-1.10779	-6.74744	2.31628	-3.62549	3.8269
5.127	0.50354	-11.17859	-1.81274	4.22974	0.40283
5.1275	-4.12903	-6.2439	-7.35168	9.36584	-6.74744
5.128	-0.90637	-18.22815	-11.07788	10.97717	-11.98425
5.1285	-3.7262	-20.24231	-9.66797	9.76868	-9.56726
5.129	-4.02832	-15.40833	-2.92053	14.60266	-10.57434
5.1295	-2.41699	-5.53894	3.22266	2.21558	-17.01965
5.13	-5.13611	-0.10071	6.74744	6.14319	-14.60266
5.1305	0.20142	-2.92053	6.44531	-0.20142	-12.18567
5.131	-1.00708	-3.12195	3.92761	0.30212	-10.57434
5.1315	3.92761	-9.26514	-7.75452	-2.71912	0.30212
5.132	2.92053	-5.53894	-2.5177	2.31628	-0.50354
5.1325	-0.50354	-2.5177	4.33044	-1.71204	-10.27222
5.133	5.43823	-3.12195	2.92053	-5.43823	-6.2439
5.1335	-3.22266	-4.83398	3.32336	-7.35168	1.91345
5.134	-1.51062	-5.13611	5.63965	-6.94885	10.17151
5.1345	-5.33752	-8.7616	2.71912	-9.06372	7.85522
5.135	-2.61841	-6.3446	6.14319	-9.36584	0.80566
5.1355	-6.3446	-10.27222	4.22974	-10.0708	3.62549
5.136	-4.02832	-6.04248	0.90637	-7.5531	5.0354
5.1365	-3.7262	-6.44531	1.3092	-6.94885	9.36584
5.137	-0.50354	-9.36584	0.90637	-1.91345	10.0708
5.1375	-3.22266	-11.68213	-8.96301	-5.84106	3.02124
5.138	5.94177	-6.74744	-3.42407	-5.53894	-1.51062
5.1385	8.25806	4.22974	-0.40283	-12.48779	-8.7616
5.139	2.71912	5.53894	-1.71204	-12.38708	-6.74744
5.1395	4.12903	2.5177	-1.91345	-16.51611	-8.96301
5.14	3.52478	5.13611	2.92053	-4.53186	-8.35876
5.1405	3.92761	-0.90637	4.53186	-9.97009	-1.51062
5.141	0.60425	-4.12903	4.73328	-4.63257	4.93469
5.1415	11.38	-4.73328	2.31628	-3.7262	11.38
5.142	-0.10071	-7.35168	5.53894	-5.13611	11.48071
5.1425	-5.13611	-8.05664	-0.60425	-6.2439	8.56018
5.143	-4.73328	-5.0354	2.11487	-2.92053	9.36584
5.1435	-6.3446	-6.64673	-0.20142	-8.7616	8.56018
5.144	-11.48071	-8.96301	-6.94885	-1.2085	7.15027
5.1445	-10.97717	-1.51062	0.30212	6.74744	7.35168
5.145	-7.85522	-6.3446	-3.12195	3.92761	1.00708
5.1455	-10.57434	-5.13611	-2.5177	1.61133	0.20142
5.146	-9.46655	-10.37292	-2.01416	6.44531	-0.80566
5.1465	-8.25806	-2.61841	-7.45239	4.73328	-6.94885
5.147	-6.64673	-3.52478	-10.97717	8.56018	-10.87646
5.1475	-2.61841	-1.51062	-5.0354	12.18567	-8.35876
5.148	-2.5177	0.70496	-4.73328	7.35168	-10.57434
5.1485	-1.10779	-1.40991	-2.21558	7.25098	-12.18567
5.149	1.71204	-0.80566	0.80566	-2.31628	-11.58142
5.1495	-2.71912	-1.81274	-0.90637	-0.30212	-4.83398
5.15	5.0354	3.52478	-4.53186	-5.94177	-3.52478
5.1505	-4.93469	0.40283	-5.13611	-3.92761	-7.25098
5.151	6.44531	-3.7262	-2.71912	-6.14319	-2.11487
5.1515	2.41699	-4.93469	-7.95593	-1.91345	-4.12903
5.152	-0.80566	0.50354	-5.13611	-13.39417	-3.52478
5.1525	-0.30212	-0.50354	-9.16443	-12.99133	0.30212
5.153	-1.51062	-5.33752	-7.65381	-8.56018	2.81982
5.1535	3.22266	-4.22974	-7.75452	-5.53894	3.32336
5.154	0.30212	-6.94885	-4.33044	-0.60425	-3.42407
5.1545	2.71912	-6.84814	-5.43823	-3.12195	-5.74036
5.155	-4.12903	-11.17859	-4.93469	4.63257	-1.61133
5.1555	-8.25806	-8.7616	-0.70496	9.86938	-5.33752
5.156	-4.83398	-0.40283	5.23682	5.43823	-2.71912
5.1565	-3.7262	-0.90637	8.66089	-10.0708	-1.00708
5.157	-7.04956	-5.74036	2.92053	-6.3446	-1.10779
5.1575	-5.63965	-3.42407	-3.02124	-1.91345	-4.63257
5.158	-6.44531	-3.42407	0.90637	4.63257	0.40283
5.1585	-5.33752	-3.02124	0.90637	4.22974	0.70496
5.159	-11.78284	-3.92761	1.40991	-0.10071	3.02124
5.1595	-2.5177	-0.10071	1.71204	0.30212	0.70496
5.16	-1.00708	5.33752	3.7262	0.10071	1.71204
5.1605	-5.53894	1.2085	1.3092	0	0.50354
5.161	-7.95593	1.91345	-5.53894	0.70496	-3.92761
5.1615	-4.33044	-3.52478	-2.92053	2.01416	4.12903
5.162	-12.99133	-2.81982	3.7262	-0.20142	7.5531
5.1625	-8.45947	-0.20142	-1.10779	-1.00708	-0.60425
5.163	-6.64673	3.62549	2.31628	0.40283	0.70496
5.1635	-9.97009	-6.14319	2.71912	0.30212	-3.7262
5.164	-9.56726	-5.53894	5.13611	1.61133	-0.50354
5.1645	-12.28638	-2.5177	1.10779	4.12903	1.91345
5.165	-3.8269	-0.10071	-6.74744	1.91345	0.60425
5.1655	-5.94177	-0.90637	-4.33044	4.93469	2.92053
5.166	-7.95593	1.10779	1.3092	5.94177	-4.53186
5.1665	-8.05664	-3.92761	-7.95593	-1.51062	8.56018
5.167	-9.76868	2.31628	-3.52478	1.61133	0
5.1675	-7.25098	0.50354	-1.81274	-2.71912	-1.91345
5.168	-7.04956	4.53186	-3.92761	-3.62549	-8.35876
5.1685	-3.7262	1.10779	3.32336	-3.12195	-6.74744
5.169	1.2085	2.11487	-3.62549	-2.41699	-3.32336
5.1695	-0.30212	0.90637	-7.15027	0.50354	-9.46655
5.17	5.13611	-3.7262	-2.41699	-3.32336	-4.83398
5.1705	1.3092	0.40283	-2.31628	-4.02832	-1.91345
5.171	6.14319	2.11487	-4.93469	6.14319	-3.32336
5.1715	3.42407	-6.14319	-6.44531	5.13611	-6.44531
5.172	1.71204	-5.53894	-0.10071	8.15735	-5.94177
5.1725	0.90637	-9.86938	1.51062	7.35168	-11.07788
5.173	4.43115	-1.2085	-1.3092	2.81982	-7.95593
5.1735	2.5177	0.90637	-1.91345	-0.70496	-5.84106
5.174	1.2085	1.10779	3.22266	-0.10071	-5.23682
5.1745	4.33044	9.76868	4.93469	-6.2439	-3.92761
5.175	1.3092	5.94177	-5.84106	-4.33044	-3.52478
5.1755	1.3092	2.21558	3.92761	-10.67505	-8.7616
5.176	-0.10071	0.50354	-0.30212	-7.25098	-6.14319
5.1765	-1.3092	-0.30212	-0.50354	-5.33752	2.92053
5.177	-5.53894	-1.61133	1.71204	-7.65381	5.94177
5.1775	-3.32336	-6.94885	-3.52478	-1.3092	0.20142
5.178	-4.73328	-13.19275	-1.81274	4.12903	1.71204
5.1785	-8.45947	-3.8269	2.21558	0.60425	2.71912
5.179	-3.12195	-3.42407	2.01416	-2.71912	-0.80566
5.1795	-6.04248	-7.35168	2.5177	-4.43115	-2.11487
5.18	-3.52478	-6.14319	-3.8269	-1.81274	0.40283
5.1805	-2.92053	-2.5177	2.81982	-5.84106	1.00708
5.181	-8.7616	-3.92761	-0.10071	2.41699	2.81982
5.1815	-0.30212	-4.12903	-2.5177	3.62549	2.41699
5.182	-5.43823	-7.5531	-1.71204	8.56018	-0.30212
5.1825	-11.68213	-4.43115	-2.21558	4.33044	2.92053
5.183	-11.58142	-4.33044	-1.40991	0.80566	2.71912
5.1835	-0.10071	-4.12903	-6.64673	-1.40991	0.70496
5.184	-12.78992	-9.06372	-2.61841	2.92053	12.28638
5.1845	-15.81116	-7.95593	2.01416	-2.41699	3.8269
5.185	-17.42249	-8.7616	0.90637	4.53186	11.38
5.1855	-19.63806	-1.91345	-0.50354	3.22266	11.38
5.186	-20.04089	-0.70496	1.3092	-0.60425	16.21399
5.1865	-16.91895	-13.69629	3.22266	0.90637	14.09912
5.187	-14.09912	-10.97717	-0.10071	-0.30212	12.89062
5.1875	-18.02673	-8.45947	2.61841	5.94177	11.38
5.188	-16.3147	-11.58142	0.70496	7.95593	6.94885
5.1885	-21.65222	-8.7616	3.7262	7.35168	11.78284
5.189	-17.52319	-7.95593	0.60425	8.15735	10.77576
5.1895	-16.61682	-10.87646	-2.81982	5.84106	3.32336
5.19	-16.61682	-6.74744	5.74036	14.90479	5.13611
5.1905	-18.22815	-7.95593	2.5177	15.00549	2.5177
5.191	-15.40833	-4.83398	-1.10779	12.38708	11.98425
5.1915	-11.48071	-1.91345	2.01416	9.97009	0.80566
5.192	-7.85522	-1.71204	6.14319	1.61133	0.40283
5.1925	-4.53186	6.94885	0.70496	-3.12195	-6.94885
5.193	-5.33752	6.44531	0.50354	-0.10071	-15.1062
5.1935	-3.42407	4.33044	-6.2439	-6.14319	-8.15735
5.194	6.14319	12.38708	-3.8269	-8.66089	-12.48779
5.1945	12.08496	10.47363	-1.2085	-4.83398	-13.49487
5.195	12.08496	10.67505	-1.71204	-7.25098	-8.96301
5.1955	10.67505	-5.63965	-6.74744	-8.25806	-10.97717
5.196	15.00549	-2.92053	-3.7262	-3.32336	-12.5885
5.1965	14.90479	-3.32336	-5.33752	-1.2085	-16.11328
5.197	18.22815	-2.71912	-0.60425	-1.10779	-14.60266
5.1975	12.28638	-1.40991	-1.61133	-2.11487	-17.01965
5.198	23.26355	-6.74744	-1.71204	-1.2085	-10.37292
5.1985	9.66797	2.61841	-3.42407	-0.10071	-13.99841
5.199	8.25806	2.31628	-9.36584	1.3092	-9.36584
5.1995	8.8623	7.75452	-2.5177	-5.74036	-11.88354
5.2	1.00708	4.73328	-0.10071	-7.5531	-4.02832
5.2005	2.5177	8.66089	0	-7.04956	-5.94177
5.201	3.52478	10.97717	-0.70496	-9.16443	-1.81274
5.2015	-7.95593	7.85522	-0.60425	-5.13611	-5.94177
5.202	-7.04956	8.56018	0.50354	-4.93469	2.41699
5.2025	-1.81274	12.89062	-3.12195	-8.66089	-0.30212
5.203	-5.94177	5.43823	-1.10779	-7.45239	0.40283
5.2035	-9.36584	4.33044	-1.51062	-10.97717	3.92761
5.204	-8.8623	-2.81982	5.94177	-3.32336	3.32336
5.2045	-6.54602	-0.50354	2.21558	-4.22974	6.54602
5.205	-2.71912	-2.5177	-1.91345	0.60425	11.2793
5.2055	3.22266	-4.53186	3.7262	1.71204	5.53894
5.206	-0.50354	-10.97717	-4.73328	-3.7262	5.94177
5.2065	-2.71912	-7.35168	-7.65381	-0.90637	1.10779
5.207	2.5177	-8.05664	-0.10071	-0.70496	7.35168
5.2075	-0.50354	-7.35168	-4.12903	0.80566	2.92053
5.208	4.33044	4.53186	-6.54602	2.41699	-4.12903
5.2085	4.33044	4.43115	-6.3446	-6.04248	4.43115
5.209	3.32336	-4.12903	-7.5531	-8.7616	3.62549
5.2095	11.68213	-0.50354	-10.17151	-12.08496	-5.13611
5.21	9.86938	5.0354	-3.02124	-16.21399	0.50354
5.2105	4.93469	7.04956	-5.13611	-13.797	-9.26514
5.211	-5.0354	13.99841	-2.92053	-5.53894	-13.39417
5.2115	-4.73328	14.70337	-2.61841	-7.5531	-6.2439
5.212	-0.90637	6.14319	-3.7262	-7.35168	-3.52478
5.2125	-2.5177	1.81274	-0.10071	-8.66089	-6.64673
5.213	0.30212	-4.93469	0.50354	-8.45947	-7.25098
5.2135	-5.53894	3.22266	-0.10071	-1.61133	-4.53186
5.214	-5.94177	1.10779	-0.10071	1.81274	-4.12903
5.2145	-2.5177	-1.51062	6.54602	7.85522	-6.3446
5.215	-5.94177	-3.42407	8.66089	9.36584	-11.17859
5.2155	-6.74744	-6.3446	6.14319	8.15735	-14.70337
5.216	-1.91345	0.70496	5.43823	9.36584	-7.45239
5.2165	-7.35168	-2.92053	7.04956	9.46655	-13.29346
5.217	-6.2439	-2.61841	2.11487	7.04956	-10.67505
5.2175	-2.31628	-3.42407	2.21558	3.12195	-9.16443
5.218	-4.43115	0.40283	3.22266	5.94177	-12.08496
5.2185	-2.71912	5.74036	-2.61841	6.64673	-11.78284
5.219	-5.63965	0.60425	3.8269	-0.30212	-10.37292
5.2195	-7.45239	2.61841	2.92053	4.02832	-7.45239
5.22	-8.96301	3.8269	-3.32336	4.12903	-8.15735
5.2205	-5.74036	-0.90637	-8.66089	8.66089	-10.67505
5.221	-7.65381	-1.00708	-3.8269	7.45239	-10.67505
5.2215	-5.74036	-6.2439	-3.02124	10.67505	-9.16443
5.222	-9.16443	-6.74744	-0.70496	11.17859	-9.36584
5.2225	-10.57434	-6.14319	-1.51062	15.71045	-7.75452
5.223	-8.25806	-5.33752	-0.50354	6.54602	-6.04248
5.2235	-3.12195	-5.74036	-0.50354	2.61841	-6.14319
5.224	-3.22266	-0.90637	3.92761	-2.81982	-5.74036
5.2245	-7.85522	-2.31628	2.31628	-3.22266	-0.60425
5.225	-12.08496	-5.33752	-4.22974	0.30212	0
5.2255	-5.74036	-3.12195	-0.10071	-0.10071	3.62549
5.226	-9.97009	-3.62549	1.51062	-2.81982	4.33044
5.2265	-10.57434	-6.3446	-1.81274	1.40991	3.52478
5.227	-8.25806	-7.15027	2.01416	1.00708	8.25806
5.2275	-8.96301	-3.7262	10.17151	-4.73328	3.7262
5.228	-8.66089	-5.53894	-0.30212	0.70496	0.50354
5.2285	-0.90637	-10.0708	-0.70496	-0.90637	5.53894
5.229	3.02124	-7.25098	5.94177	1.91345	5.53894
5.2295	-5.53894	-7.04956	7.35168	-3.42407	5.43823
5.23	-0.90637	-9.86938	1.00708	1.00708	5.53894
5.2305	0.20142	-12.78992	-0.90637	-8.25806	10.57434
5.231	-7.65381	-2.92053	-4.83398	-5.53894	16.41541
5.2315	-4.43115	-5.13611	-0.80566	0.70496	8.66089
5.232	-2.31628	-4.73328	1.91345	-0.60425	9.76868
